ITEM_SEQ,INGR_CODE,INGR_NAME,QNT,INGD_UNIT_CD
201002280,D000152,"암로디핀베실산염",6.94,"밀리그램"
201002332,D000738,"아바타셉트",262.5,"밀리그램"
201002333,D000550,"아미카신황산염",250,"밀리그램"
201002395,D000357,"올란자핀",10.0,"밀리그램"
201002396,D000357,"올란자핀",2.5,"밀리그램"
201002402,D000891,"도네페질염산염수화물",10.43,"밀리그램"
201002429,D000005,"메틸프레드니솔론숙시네이트나트륨",53.12,"밀리그램"
201002434,D001383,"디아세레인",50,"밀리그램"
201002449,D000485,"텔미사르탄",80.00,"밀리그램"
201002450,D000485,"텔미사르탄",40.0,"밀리그램"
201002454,D000430,"목시플록사신염산염",5.45,"밀리그램"
201002503,D001250,"오르리스타트",120,"밀리그램"
201002507,D001521,"판토텐산칼슘",5,"밀리그램"
201002507,D000147,"푸르설티아민",50,"밀리그램"
201002508,D001098,"아스코르브산",500,"밀리그램"
201002508,D000709,"토코페롤",400,"아이.유"
201002614,D000645,"설박탐나트륨",0.5,"그램"
201002615,D000729,"세프트리악손나트륨수화물",1,"그램"
201002666,D000777,"농축사람항트롬빈III",500,"아이.유"
201002744,D000122,"메로페넴삼수화물",,"밀리그램"
201002745,D000739,"아세클로페낙",110.0,"밀리그램"
201002794,D000373,"클래리트로마이신",250.0,"밀리그램"
201002797,D000666,"오플록사신",,"밀리그램"
201002798,D000142,"시프로플록사신염산염수화물",350,"밀리그램"
201002873,D000554,"에날라프릴말레인산염",10,"밀리그램"
201002875,D000684,"티몰롤말레산염",6.83,"밀리그램"
201002877,D000757,"이미페넴수화물",530,"밀리그램"
201002879,D000081,"나부메톤",500,"밀리그램"
201002880,D000757,"이미페넴수화물",530,"밀리그램"
201002882,D000645,"설박탐나트륨",1.0,"그램"
201002980,D000729,"세프트리악손나트륨수화물",1,"그램"
201002981,D000254,"알벤다졸",400,"밀리그램"
201002996,D000357,"올란자핀",10,"밀리그램"
201003010,D000930,"레보드로프로피진",60,"밀리그램"
201003043,D000147,"산화마그네슘",250,"밀리그램"
201003049,D000583,"쿠에티아핀푸마르산염",230.26,"밀리그램"
201003094,D000485,"텔미사르탄",80.00,"밀리그램"
201003095,D000485,"텔미사르탄",,"밀리그램"
201003096,D000485,"텔미사르탄",80.00,"밀리그램"
201003097,D000485,"텔미사르탄",40.00,"밀리그램"
201003150,D000224,"리세드론산나트륨2.5수화물",172.1,"밀리그램"
201003151,D000224,"리세드론산나트륨2.5수화물",172.1,"밀리그램"
201003153,D000485,"텔미사르탄",40.0,"밀리그램"
201003154,D000485,"텔미사르탄",40.00,"밀리그램"
201003155,D000485,"텔미사르탄",80.00,"밀리그램"
201003156,D000868,"에스암로디핀베실산염2.5수화물",3.74,"밀리그램"
201003157,D000185,"툴로부테롤",0.500,"밀리그램"
201003158,D000185,"툴로부테롤",1.000,"밀리그램"
201003159,D000185,"툴로부테롤",2.000,"밀리그램"
201003160,D000185,"툴로부테롤",,"밀리그램"
201003161,D000185,"툴로부테롤",,"밀리그램"
201003162,D000185,"툴로부테롤",,"밀리그램"
201003163,D000224,"리세드론산나트륨2.5수화물",172.1,"밀리그램"
201003164,D000224,"리세드론산나트륨2.5수화물",172.1,"밀리그램"
201003168,D000684,"티몰롤말레산염",6.83,"밀리그램"
201003170,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201003171,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201003172,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201003173,D000185,"툴로부테롤",0.500,"밀리그램"
201003174,D000185,"툴로부테롤",1,"밀리그램"
201003175,D000185,"툴로부테롤",2,"밀리그램"
201003177,D000499,"니코틴",57.000,"밀리그램"
201003178,D000499,"니코틴",57.000,"밀리그램"
201003179,D000185,"툴로부테롤",0.500,"밀리그램"
201003180,D000185,"툴로부테롤",1,"밀리그램"
201003181,D000185,"툴로부테롤",2,"밀리그램"
201003182,D000185,"툴로부테롤",0.500,"밀리그램"
201003183,D000185,"툴로부테롤",1,"밀리그램"
201003184,D000185,"툴로부테롤",2,"밀리그램"
201003188,D000028,"아데포비어디피복실",10.00,"밀리그램"
201003189,D000028,"아데포비어디피복실",10,"밀리그램"
201003190,D000028,"아데포비어디피복실",10.0,"밀리그램"
201003191,D000028,"아데포비어디피복실",10.0,"밀리그램"
201003194,D000185,"툴로부테롤",1.0,"밀리그램"
201003197,D000028,"아데포비어디피복실",10.0,"밀리그램"
201003199,D000028,"아데포비어디피복실",10.0,"밀리그램"
201003203,D000028,"아데포비어디피복실",10.0,"밀리그램"
201003206,D000028,"아데포비어디피복실",10.0,"밀리그램"
201003207,D000028,"아데포비어디피복실",10.0,"밀리그램"
201003213,D000028,"아데포비어디피복실",10.0,"밀리그램"
201003227,D000425,"판크레아틴",175.0,"밀리그램"
201003228,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201003391,D000274,"케토롤락트로메타민",10,"밀리그램"
201003392,D000793,"레보플록사신",100,"밀리그램"
201003393,D000373,"클래리트로마이신",500.0,"밀리그램"
201003397,D000224,"리세드론산나트륨2.5수화물",172.1,"밀리그램"
201003398,D000224,"리세드론산나트륨2.5수화물",172.1,"밀리그램"
201003399,D000793,"레보플록사신",500,"밀리그램"
201003401,D000758,"이소트레티노인",10,"밀리그램"
201003453,D000525,"록소프로펜나트륨수화물",94.77,"밀리그램"
201003464,D000430,"목시플록사신염산염",5.45,"밀리그램"
201003484,D000673,"엠트리시타빈",200,"밀리그램"
201003503,D000480,"클린다마이신포스페이트",150,"밀리그램"
201003571,D001521,"피리독신염산염",5,"밀리그램"
201003571,D001098,"리보플라빈",2,"밀리그램"
201003571,D000363,"티아민염산염",10,"밀리그램"
201003573,D000747,"카페인무수물",10,"밀리그램"
201003573,D000452,"시트르산수화물",5.0,"밀리그램"
201003574,D000747,"카페인무수물",10,"밀리그램"
201003574,D000452,"시트르산수화물",5.0,"밀리그램"
201003586,D000154,"에토포시드",20,"밀리그램"
201003587,D000470,"염산온단세트론이수화물",2.5,"밀리그램"
201003603,D000645,"설박탐나트륨",500,"밀리그램"
201003604,D000729,"세프트리악손나트륨수화물",1,"그램"
201003612,D000081,"나부메톤",500.0,"밀리그램"
201003669,D000295,"도세탁셀수화물",,"밀리그램"
201003699,D000078,"그라니세트론염산염",1.12,"밀리그램"
201003710,D000451,"아리피프라졸",10.0,"밀리그램"
201003713,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201003714,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201003720,D000160,"올로파타딘염산염",1.11,"밀리그램"
201003807,D000426,"메트로니다졸",250,"밀리그램"
201003808,D000426,"메트로니다졸",500.0,"밀리그램"
201003822,D000793,"레보플록사신",5.1246,"밀리그램"
201003860,D000654,"아바카비르황산염",351.0,"밀리그램"
201003887,D000085,"덱스메데토미딘염산염",118,"마이크로그램"
201003935,D000247,"은행엽엑스",3.5,"밀리그램"
201003953,D000669,"이오헥솔",647,"밀리그램"
201003954,D000092,"dl-메틸에페드린염산염",12.5,"밀리그램"
201003954,D001098,"노스카핀",10.0,"밀리그램"
201003954,D000493,"덱스트로메토르판브롬화수소산염수화물",10.0,"밀리그램"
201003955,D001521,"니코틴산아미드",20,"밀리그램"
201003955,D001098,"리보플라빈",3,"밀리그램"
201003955,D000363,"티아민질산염",2,"밀리그램"
201003989,D000134,"아세트아미노펜",300.0,"밀리그램"
201003989,D000747,"카페인무수물",30.0,"밀리그램"
201003989,D000092,"구아이페네신",80.0,"밀리그램"
201003989,D000145,"클로르페니라민말레산염",2.5,"밀리그램"
201004043,D001521,"판토텐산칼슘",30.00,"밀리그램"
201004043,D000147,"산화마그네슘",65.81,"밀리그램"
201004043,D001098,"리보플라빈",10.00,"밀리그램"
201004043,D000363,"티아민질산염",10.00,"밀리그램"
201004043,D000216,"레티놀팔미테이트",2.941,"밀리그램"
201004044,D001521,"니코틴산아미드",20,"밀리그램"
201004044,D001098,"리보플라빈",3,"밀리그램"
201004044,D000363,"티아민염산염",2,"밀리그램"
201004044,D000216,"레티놀팔미테이트",5000,"아이.유"
201004073,D001521,"시아노코발라민",6,"마이크로그램"
201004073,D000216,"레티놀팔미테이트",2.5,"밀리그램"
201004073,D000493,"인삼가루",50,"밀리그램"
201004073,D000147,"산화마그네슘",66.34,"밀리그램"
201004073,D001726,"황산망간",3,"밀리그램"
201004073,D001098,"리보플라빈",2,"밀리그램"
201004073,D000363,"티아민질산염",2,"밀리그램"
201004073,D000671,"에르고칼시페롤과립",0.4,"밀리그램"
201004128,D000793,"레보플록사신",250.0,"밀리그램"
201004157,D000189,"파클리탁셀",6.0,"밀리그램"
201004170,D000224,"리세드론산나트륨2.5수화물",40.162,"밀리그램"
201004170,D000658,"콜레칼시페롤농축물(분말형)",56,"밀리그램"
201004171,D000224,"리세드론산나트륨2.5수화물",40.162,"밀리그램"
201004171,D000658,"콜레칼시페롤농축물(분말형)",56,"밀리그램"
201004222,D000868,"에스암로디핀베실산염2.5수화물",3.74,"밀리그램"
201004224,D000224,"리세드론산나트륨2.5수화물",172.1386,"밀리그램"
201004230,D000321,"모니플루메이트",350.0,"밀리그램"
201004240,D000160,"올로파타딘염산염",1.11,"밀리그램"
201004242,D000643,"삼산화비소",1.0,"밀리그램"
201004243,D000321,"모니플루메이트",350,"밀리그램"
201004244,D000224,"리세드론산나트륨2.5수화물",172.1,"밀리그램"
201004245,D000224,"리세드론산나트륨2.5수화물",172.1,"밀리그램"
201004257,D000321,"모니플루메이트",350,"밀리그램"
201004324,D000388,"가바펜틴",300.0,"밀리그램"
201004348,D000388,"가바펜틴",600.0,"밀리그램"
201004349,D000535,"발프로산마그네슘",300.0,"밀리그램"
201004396,D000709,"멘톨",35,"밀리그램"
201004402,D000757,"이미페넴수화물",265,"밀리그램"
201004440,D000427,"멜록시캄",7.5,"밀리그램"
201004462,D000005,"메틸프레드니솔론숙시네이트나트륨",53,"밀리그램"
201004463,D000005,"메틸프레드니솔론숙시네이트나트륨",165.75,"밀리그램"
201004464,D000005,"메틸프레드니솔론숙시네이트나트륨",331.5,"밀리그램"
201004465,D000005,"메틸프레드니솔론숙시네이트나트륨",663.0,"밀리그램"
201004538,D000357,"올란자핀",10,"밀리그램"
201004548,D000122,"메로페넴 건조탄산나트륨",604,"밀리그램"
201004551,D000684,"티몰롤말레산염",6.83,"밀리그램"
201004559,D001521,"시아노코발라민",0.5,"밀리그램"
201004569,D000972,"올메사르탄메독소밀",40.000,"밀리그램"
201004569,D000152,"암로디핀베실산염",6.944,"밀리그램"
201004570,D000972,"올메사르탄메독소밀",40.000,"밀리그램"
201004570,D000152,"암로디핀베실산염",13.888,"밀리그램"
201004587,D000658,"콜레칼시페롤과립",5,"밀리그램"
201004587,D001098,"아스코르브산",50,"밀리그램"
201004643,D000681,"테라조신염산염수화물",1.187,"밀리그램"
201004680,D000035,"에스시탈로프람옥살산염",6.39,"밀리그램"
201004688,D000491,"팔리페리돈팔미테이트",156,"밀리그램"
201004689,D000491,"팔리페리돈팔미테이트",156,"밀리그램"
201004690,D000491,"팔리페리돈팔미테이트",156,"밀리그램"
201004691,D000491,"팔리페리돈팔미테이트",156,"밀리그램"
201004692,D000491,"팔리페리돈팔미테이트",156,"밀리그램"
201004700,D000485,"텔미사르탄",80.00,"밀리그램"
201004700,D000559,"히드로클로로티아지드",25.00,"밀리그램"
201004719,D000684,"티몰롤말레산염",6.83,"밀리그램"
201004729,D000891,"도네페질염산염수화물",5.215,"밀리그램"
201004763,D000758,"이소트레티노인",10,"밀리그램"
201004765,D000295,"도세탁셀삼수화물",42.68,"밀리그램"
201004767,D000621,"프란루카스트수화물",10,"그램"
201004772,D000600,"글리클라지드",60,"밀리그램"
201004900,D000905,"몬테루카스트나트륨",10.4,"밀리그램"
201004918,D000109,"피오글리타존염",16.53,"밀리그램"
201004970,D000490,"파조파닙염산염",433.4,"밀리그램"
201004971,D000490,"파조파닙염산염",216.7,"밀리그램"
201004997,D000930,"레보드로프로피진",60,"밀리그램"
201004999,D000596,"페라미비르수화물",174.6,"밀리그램"
201005025,D000485,"텔미사르탄",80.0,"밀리그램"
201005027,D000485,"텔미사르탄파우더(23.9%)",40.00,"밀리그램"
201005031,D000485,"텔미사르탄",80.00,"밀리그램"
201005041,D000485,"텔미사르탄",40.0,"밀리그램"
201005059,D000485,"텔미사르탄",80.00,"밀리그램"
201005059,D000559,"히드로클로로티아지드",25,"밀리그램"
201005063,D000770,"테트라히드로졸린염산염",0.5,"밀리그램"
201005070,D000930,"레보드로프로피진",60.0,"밀리그램"
201005076,D000370,"카르베딜롤",25.0,"밀리그램"
201005077,D000422,"리스페리돈",2.0,"밀리그램"
201005078,D000273,"칸데사르탄실렉세틸",16.00,"밀리그램"
201005079,D000273,"칸데사르탄실렉세틸",16.00,"밀리그램"
201005080,D000138,"세레콕시브",200.00,"밀리그램"
201005081,D000485,"텔미사르탄",40.000,"밀리그램"
201005081,D000152,"암로디핀베실산염",6.935,"밀리그램"
201005082,D000485,"텔미사르탄",40.000,"밀리그램"
201005082,D000152,"암로디핀베실산염",13.870,"밀리그램"
201005083,D000485,"텔미사르탄",80.000,"밀리그램"
201005083,D000152,"암로디핀베실산염",6.935,"밀리그램"
201005107,D000658,"알렌드론산나트륨",91.37,"밀리그램"
201005121,D000325,"미코페놀레이트모페틸",500.0,"밀리그램"
201005127,D000905,"몬테루카스트나트륨",4.16,"밀리그램"
201005128,D000905,"몬테루카스트나트륨",5.2,"밀리그램"
201005133,D000451,"아리피프라졸",5.0,"밀리그램"
201005134,D000451,"아리피프라졸",15.0,"밀리그램"
201005136,D000517,"플루코나졸",50.00,"밀리그램"
201005169,D000166,"인다카테롤말레산염",0.194,"밀리그램"
201005170,D000166,"인다카테롤말레산염",0.389,"밀리그램"
201005195,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005198,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005199,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005200,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005201,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005202,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005203,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005204,D000633,"모메타손푸로에이트",,"밀리그램"
201005216,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005220,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005232,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005235,D000273,"칸데사르탄실렉세틸",8.00,"밀리그램"
201005236,D000485,"텔미사르탄",40.0,"밀리그램"
201005237,D000633,"모메타손푸로에이트",0.5,"밀리그램"
201005264,D000678,"클린다마이신염산염",150,"밀리그램"
201005265,D000678,"클린다마이신염산염",300,"밀리그램"
201005500,D000624,"피마사르탄칼륨삼수화물",132.02,"밀리그램"
201005501,D000624,"피마사르탄칼륨삼수화물",66.01,"밀리그램"
201005527,D000793,"레보플록사신",100,"밀리그램"
201005547,D001571,"집먼지진드기정제추출물",300,"분류되지 않는 함량단위"
201005548,D001571,"집먼지진드기정제추출물",1000,"분류되지 않는 함량단위"
201005551,D001479,"디플루코르톨론발레레이트",3.00,"밀리그램"
201005606,D000086,"덱시부프로펜",1200,"밀리그램"
